0.311564	0.643344	1.211772	1.073930	
0.612249	0.444863	1.045720	1.118888	
0.430408	1.490768	1.789038	0.860990	
0.748140	1.036824	0.901634	1.048970	
1.082662	0.225977	2.025591	1.070264	
0.356692	0.888945	0.562824	1.131654	
1.028390	2.981534	0.561670	1.017481	
1.395102	1.151914	0.681046	1.148367	
0.333568	1.193852	0.736462	1.091899	
0.698395	0.443488	0.438064	1.052725	
0.609888	3.092256	0.908645	0.933128	
0.446038	0.642458	1.075200	1.025869	
0.048716	0.755257	0.661406	0.941309	
0.100197	0.619666	1.503784	1.092571	
1.406410	0.793668	0.638427	1.041710	
1.106780	1.468365	1.027471	1.081398	
1.611359	0.590239	0.522428	1.032781	
0.013301	0.227345	0.967089	1.144001	
1.121534	1.695259	0.998717	1.145912	
0.081754	0.786258	0.772204	1.012380	
2.624900	1.701924	1.101404	1.023125	
0.921378	0.459585	0.578677	0.871943	
1.269273	1.129445	0.655607	1.113202	
0.655077	0.749709	1.076269	0.858903	
0.078061	0.453941	0.733743	0.921972	
0.301954	1.265763	0.620478	0.985543	
0.412328	0.313024	1.101509	1.084988	
0.221256	1.355212	0.873509	0.959980	
0.888070	0.783585	1.391016	0.991038	
3.521483	0.424387	1.201040	1.032373	
0.308702	0.913286	0.640614	0.828995	
1.417996	2.038691	1.465624	0.995373	
0.643024	0.542832	0.566495	0.968642	
0.910561	1.191146	0.737692	0.936341	
0.845094	2.433201	0.905624	1.065247	
1.721533	0.466769	1.011181	0.955096	
0.349055	1.000846	1.337348	0.921432	
0.480377	1.822338	1.470951	1.001673	
1.181569	1.831821	1.026808	0.962995	
1.585708	0.670425	0.707553	1.080932	
0.079176	0.286611	0.931491	1.029001	
0.210192	0.290055	0.786102	0.843816	
0.489386	0.390110	0.985487	0.990594	
1.334141	1.244154	0.897690	0.960938	
4.433927	0.655870	0.865717	1.251715	
0.026871	0.890520	1.197786	1.184086	
0.520251	1.071233	1.746677	1.103794	
0.805610	2.779561	1.171843	0.986868	
3.362492	1.554976	0.900372	0.801734	
0.425447	1.282185	1.170948	0.921833	
0.087318	1.345777	0.689659	1.048660	
0.755809	0.594615	0.862353	1.004951	
0.946087	0.519135	0.815199	0.834229	
0.279426	0.388723	1.169383	0.931966	
0.228815	0.744514	0.988574	0.943628	
2.815502	0.217025	0.526459	1.056009	
0.557878	0.621750	0.999163	1.018026	
0.197426	0.361164	1.315426	1.042226	
0.471082	1.968289	1.000217	0.791838	
0.002554	0.829745	1.681797	1.015724	
1.258534	1.148872	1.008119	0.912140	
0.029497	0.799028	0.740754	1.057502	
1.114391	0.303978	0.810032	1.070170	
0.654851	0.346744	1.098496	0.977797	
0.363996	0.605003	0.838039	1.113928	
1.257844	1.265405	1.621989	0.893135	
1.422179	0.581545	0.956327	1.069554	
0.662729	1.222821	1.355521	1.030497	
0.924355	0.293867	0.891613	0.845818	
0.167631	1.597346	0.398666	0.947440	
1.471406	0.707985	1.624393	1.103921	
0.041748	2.764177	0.801227	1.133386	
0.505082	1.194418	1.461257	1.032371	
1.305201	1.302941	1.448211	1.009048	
1.020768	1.551292	0.828624	1.087094	
0.113822	0.326103	1.354404	0.998048	
0.530998	2.376144	0.912668	0.941429	
1.757315	0.660360	1.482517	0.954907	
1.028927	2.514465	1.181655	0.929442	
0.101244	1.003353	1.186861	1.135902	
3.313405	0.628701	0.754143	1.035830	
0.376804	1.054374	0.842113	0.965155	
2.494579	1.419034	0.655569	1.016751	
1.310740	1.398079	1.085689	1.076255	
0.294459	0.140080	0.552965	0.983952	
0.243232	1.818523	1.235770	0.913238	
0.705109	1.915803	1.256829	1.173282	
0.016398	0.542091	1.260092	1.037443	
0.165852	0.977402	0.855199	1.053427	
1.360610	0.662406	1.196037	0.967879	
2.250864	1.072194	0.699392	1.059127	
0.078829	1.361889	0.717296	1.095890	
1.628299	2.602919	0.921108	0.869873	
0.264350	1.024918	1.260759	0.910018	
0.732135	1.441527	0.934478	0.990761	
0.038030	0.476550	0.843830	0.970268	
0.591436	0.270754	0.806380	1.130342	
0.346016	0.765943	0.649084	1.089498	
1.065730	1.339636	0.819172	1.046410	
1.064028	0.127662	1.032012	1.025218	
0.789094	1.926623	1.658426	0.802941	
1.367358	0.513583	0.978493	0.878459	
0.768981	2.122851	0.788707	1.006044	
3.214144	1.281763	0.745491	1.100072	
0.134808	1.208860	0.764750	1.167021	
0.882391	0.749992	1.482497	1.013931	
0.465449	0.745163	0.640059	0.989036	
0.320758	2.605215	0.892278	0.981237	
0.425149	0.610354	0.800445	1.211090	
1.758921	0.725930	1.408126	0.835921	
1.472343	2.111836	1.005250	1.240669	
0.185030	0.275028	0.940615	1.010982	
0.179193	0.627891	0.869289	0.998291	
0.838154	1.064696	0.859432	0.959261	
0.485189	1.266505	0.913560	1.262713	
0.395576	0.508704	0.633608	0.917856	
2.344305	0.558190	0.690480	1.072237	
1.591732	1.296414	1.082455	1.129340	
0.795293	1.284180	0.975143	1.021427	
0.395875	0.624323	1.110671	1.084113	
3.029130	1.474441	0.606218	1.110210	
0.532708	0.187187	0.919602	0.839523	
0.423715	0.155019	1.541193	1.082541	
1.065316	1.889523	0.665035	1.085859	
0.247091	1.127333	0.297050	1.067856	
0.963736	0.328611	0.494864	1.020715	
0.861439	1.851553	0.627720	0.985504	
0.019840	0.469483	0.870036	1.046828	
1.775436	1.813820	0.467964	0.872097	
1.041946	1.240597	1.157612	0.941622	
0.267845	0.967659	0.856233	0.943693	
0.834263	1.095333	0.900090	0.881545	
0.324730	0.973855	1.017146	0.808599	
1.515397	0.521571	0.951761	0.971786	
0.551804	0.578793	0.873381	0.954682	
1.440956	1.070380	0.973261	0.999720	
0.717778	1.948198	0.662602	0.795770	
0.373150	0.413808	1.454426	0.974922	
0.958047	0.507720	1.658152	1.111344	
0.733125	1.495439	0.817124	1.025447	
1.660762	0.788165	1.564546	1.039423	
2.390039	1.360641	0.718532	0.931224	
0.312211	0.856388	1.043119	1.048573	
0.091807	0.505196	1.611498	1.021657	
0.163652	0.156004	1.306594	1.037330	
0.413122	0.461732	0.685363	1.035352	
0.156046	1.170006	0.904293	1.037812	
0.228841	1.425089	1.475310	1.067832	
0.212691	1.714356	0.718505	0.992274	
0.396394	0.546966	0.747726	1.009808	
0.517822	1.775832	1.262006	0.824709	
2.419270	1.312413	1.346901	0.986758	
0.087820	0.591650	1.014618	0.988645	
0.311542	0.534064	0.950579	0.979755	
0.033731	1.508155	0.808393	0.936908	
0.014167	0.744316	1.125334	0.860136	
0.391940	1.805715	0.854717	0.929603	
0.370778	2.681225	0.860911	1.089595	
0.590002	0.149787	0.801704	1.078957	
0.111417	0.918794	1.094897	0.868358	
0.054536	0.144459	0.501451	1.054389	
0.110439	0.344119	1.073023	0.960297	
2.943963	0.931400	0.907414	0.851246	
0.691648	1.357004	1.096167	1.090128	
1.167209	0.951312	1.116674	0.929472	
0.044151	0.734333	0.495734	0.959567	
1.296683	0.384182	1.145914	1.140259	
0.028077	0.930718	0.703315	0.890598	
0.100299	0.891775	1.260406	0.923645	
0.662964	0.268623	0.794229	1.079439	
0.938750	0.397716	1.777714	1.010050	
0.076375	0.518369	1.088079	0.899239	
1.033064	1.282212	0.551610	1.189728	
0.332430	0.338586	0.812816	1.199076	
6.071748	0.671627	0.712168	0.962895	
1.879610	0.737131	0.851818	1.004933	
0.253012	4.041978	1.025620	1.085095	
0.430866	0.074240	0.782604	1.047043	
0.341893	1.157206	0.797223	0.961603	
0.167529	0.152984	1.301880	1.075831	
0.735532	1.159842	0.586691	0.994383	
0.364906	0.948284	1.336226	1.227657	
0.201950	1.013177	1.047362	1.037877	
1.407060	0.471677	0.744030	1.038830	
0.700721	0.717665	1.335078	0.986537	
0.078408	1.363752	0.768631	0.772640	
0.373689	1.103214	0.971794	1.075192	
0.017259	1.145232	0.913492	0.810853	
0.081648	0.973915	1.349205	0.969357	
0.106772	1.020499	0.638344	1.036544	
1.161787	0.570242	1.351929	1.057951	
0.839922	1.911248	0.988231	1.127735	
0.228819	1.446005	1.257098	1.167526	
0.516454	1.377094	0.858157	0.940402	
1.162989	0.109494	0.732082	1.007177	
2.513077	1.164329	0.517440	1.084601	
0.665047	0.419205	1.289292	0.866466	
1.387233	0.558300	0.711515	1.014577	
0.778091	1.056043	0.817498	0.925844	
2.065125	2.372406	1.539237	0.921734	
0.358749	1.089413	1.056874	1.143453	
1.062535	1.089224	0.645497	1.104206	
0.102686	0.235538	1.138192	1.029598	
0.715585	1.192429	1.489596	1.097284	
0.141056	0.203358	0.643523	1.045299	
1.036321	0.458051	0.929959	0.884399	
0.727799	0.209177	0.859152	1.288715	
1.069531	0.466557	1.752714	1.120279	
1.658521	2.185831	0.873056	1.064341	
0.640065	0.267093	0.934834	0.875684	
0.799918	1.443263	1.122062	1.036105	
0.247409	1.357767	1.080591	1.084320	
0.340078	1.252005	1.233272	1.135008	
0.899639	0.042898	0.875034	1.005005	
0.322991	1.199625	0.957984	1.005124	
0.469509	0.808884	1.345420	0.917098	
0.170055	1.370428	0.677773	1.176168	
1.904133	1.498125	0.839739	0.907114	
0.292301	1.987932	1.143764	1.080819	
0.115117	0.383486	0.966288	0.875668	
2.593384	2.162310	1.155751	1.195406	
2.500833	0.970929	0.739286	1.005143	
0.836431	0.437141	0.529163	0.984026	
0.893904	0.687886	0.592718	1.010754	
0.123545	1.922398	0.636468	1.128779	
0.427517	3.712147	1.504860	1.167702	
0.673577	0.573227	1.125453	1.244441	
1.527948	1.148384	0.751673	1.170276	
1.640416	0.188686	0.924954	0.760814	
0.584402	0.484272	1.828318	1.012226	
0.822562	0.585174	0.895226	0.893892	
1.195773	0.356619	0.971842	0.977873	
1.190615	0.470427	0.874058	0.987174	
0.311846	1.527805	1.205651	0.840079	
0.980588	0.479584	0.680193	0.892493	
0.081243	0.340230	1.203793	0.926829	
0.521040	1.774634	1.333996	0.951229	
1.157431	0.936643	1.612124	1.081702	
0.678526	0.293986	1.205639	1.107093	
1.516519	2.861211	0.650765	1.023781	
1.575710	0.527016	0.893440	0.993451	
0.128978	0.346162	0.614523	0.931746	
1.313933	0.444735	1.289729	0.926423	
1.284577	0.977126	0.864829	0.867258	
0.158735	1.132920	0.781977	1.040898	
1.351957	1.291557	0.658649	1.283274	
3.021448	0.350705	1.248418	0.932019	
0.597565	0.182563	1.304353	0.979428	
0.583405	1.446284	1.316602	1.039334	
2.385489	0.480118	0.987078	1.060320	
1.585549	0.288852	0.606784	0.941877	
1.303261	1.593754	0.653656	1.132999	
3.577463	0.439952	1.285743	0.921132	
0.149412	1.898138	1.674205	0.987782	
0.495201	1.631707	1.005444	0.959487	
0.484418	0.694450	0.640900	0.952627	
0.020014	2.913205	0.792875	0.806725	
1.206870	1.888953	1.589918	1.137927	
3.039091	0.640547	1.144757	0.979776	
0.036729	0.922061	0.668116	0.850455	
0.472900	0.850842	0.874079	0.879712	
0.684487	0.480780	0.901529	0.984115	
1.285747	0.893788	1.448504	1.042380	
0.623849	0.845833	1.191332	1.133118	
2.348035	0.316251	1.121638	1.131420	
0.900571	0.316628	0.615116	0.885308	
1.549611	0.542458	0.819472	1.146203	
2.937454	1.337942	0.835126	0.815687	
1.049423	1.936661	0.906033	1.260407	
3.601916	0.815747	1.190054	0.937806	
0.241150	1.050267	0.813028	0.951962	
1.151514	1.733446	0.526798	1.084353	
1.411893	0.644341	0.639540	0.935838	
0.499046	0.904075	0.923954	1.041454	
0.458628	1.017634	1.261138	1.209643	
3.818984	0.371140	0.982783	1.069707	
0.365250	0.217514	0.942496	1.178045	
0.569276	1.470014	0.720515	1.006377	
0.354926	0.244119	1.718337	0.982092	
0.726045	1.057574	0.933954	0.890734	
1.843448	1.778253	0.929747	1.048610	
0.513562	0.941456	0.736638	1.023161	
0.449423	1.751644	0.951412	0.954305	
0.170115	0.535793	0.766807	0.948570	
0.610590	1.036760	1.414811	1.079414	
1.548388	0.787073	2.038735	1.151507	
0.589869	0.508164	0.839472	1.046324	
0.114678	2.092837	1.034288	0.933954	
0.970684	1.595003	1.401459	0.935207	
0.384420	0.630003	0.452405	1.025569	
0.479125	0.491612	1.202258	0.967055	
0.330654	0.583151	0.684382	0.861763	
0.235535	1.458252	1.097499	0.942901	
0.282315	0.876558	0.959376	0.930674	
1.225590	3.097826	1.015536	0.902419	
0.787706	2.728093	0.808078	0.914526	
0.217679	0.959976	1.236875	0.846979	
1.011284	1.913566	1.295439	0.811018	
0.641459	0.704236	1.372392	1.019337	
0.516341	0.229801	0.796861	1.030673	
0.083790	0.779217	0.913809	1.208487	
0.226848	0.418900	1.121339	1.027079	
0.237363	0.775214	0.837959	1.130738	
0.660891	0.608100	0.891091	0.910185	
0.145108	0.730376	1.587917	1.059017	
3.025969	0.685012	0.695204	1.001180	
0.958621	0.174191	0.663978	1.189977	
1.108425	0.330779	0.712026	1.048693	
2.065132	1.142905	1.105193	1.084810	
0.050562	1.783911	0.960628	1.119027	
0.753223	1.540361	1.108233	0.995020	
1.237637	1.815246	1.261326	0.940147	
1.231739	0.840069	0.653612	0.796756	
0.455021	0.715284	1.476991	0.838296	
3.403117	0.173122	0.833374	0.936608	
1.561004	0.885006	0.946828	1.050796	
0.703791	0.972349	0.882553	1.000820	
0.893482	0.718180	0.680048	0.760680	
0.781549	0.310061	0.808271	1.093843	
0.925349	1.105586	1.176512	1.062907	
0.887216	1.302523	1.331036	1.112909	
0.757523	0.456363	0.857232	1.060604	
1.104124	2.415778	0.940449	0.970371	
1.003448	1.761561	0.717475	0.990734	
1.814771	0.789841	1.599052	1.104623	
1.327176	0.607599	0.771786	0.817785	
0.321772	0.574548	0.996101	0.982277	
0.126678	2.196253	0.667262	0.956308	
1.306041	0.257155	0.839737	0.904287	
0.044129	0.115620	1.110223	1.104561	
0.076525	0.286029	0.550657	1.053283	
3.226094	0.941347	0.572491	1.020782	
