0.490902	0.000000	0.084210	0.000000
0.491804	0.000901	0.085579	0.001369
0.499258	0.007473	0.085533	0.000792
0.500193	0.005366	0.084904	0.000842
0.499445	0.004223	0.085012	0.000661
0.501032	0.003796	0.084628	0.000663
0.499702	0.003473	0.083928	0.000896
0.499045	0.003079	0.083794	0.000788
0.498787	0.002728	0.083047	0.001020
0.498966	0.002446	0.082895	0.000925
0.498712	0.002227	0.082551	0.000905
0.499069	0.002064	0.082610	0.000828
0.498981	0.001901	0.082446	0.000779
0.499276	0.001784	0.082387	0.000724
0.498563	0.001808	0.082396	0.000674
0.500035	0.002242	0.082630	0.000673
0.499733	0.002128	0.083026	0.000745
0.499464	0.002024	0.082889	0.000716
0.499349	0.001918	0.082699	0.000703
0.499593	0.001836	0.082558	0.000682
0.500276	0.001875	0.082755	0.000678
0.500486	0.001800	0.082789	0.000647
0.500498	0.001720	0.082902	0.000629
0.500294	0.001659	0.082883	0.000602
0.500792	0.001668	0.082873	0.000578
0.501017	0.001618	0.083005	0.000570
0.500895	0.001562	0.083043	0.000550
0.500803	0.001508	0.082972	0.000535
0.500621	0.001466	0.083108	0.000534
0.500415	0.001431	0.083089	0.000516
0.500504	0.001387	0.083299	0.000541
0.500601	0.001347	0.083244	0.000527
0.500738	0.001313	0.083336	0.000519
0.500965	0.001293	0.083392	0.000507
0.500813	0.001265	0.083275	0.000506
0.501374	0.001351	0.083353	0.000498
0.501078	0.001347	0.083290	0.000488
0.501081	0.001311	0.083442	0.000499
0.500993	0.001280	0.083360	0.000493
0.500839	0.001257	0.083356	0.000481
0.501081	0.001250	0.083453	0.000479
0.500909	0.001232	0.083425	0.000468
0.500893	0.001203	0.083336	0.000465
0.500570	0.001219	0.083258	0.000461
0.500300	0.001222	0.083211	0.000453
0.500231	0.001197	0.083185	0.000444
0.500236	0.001171	0.083116	0.000440
0.499921	0.001189	0.083066	0.000434
0.500320	0.001231	0.083119	0.000428
0.500289	0.001207	0.083114	0.000420
0.500251	0.001183	0.083170	0.000415
0.500294	0.001161	0.083146	0.000408
0.500223	0.001141	0.083214	0.000406
0.500337	0.001126	0.083238	0.000399
0.500160	0.001119	0.083215	0.000392
0.500207	0.001100	0.083202	0.000385
0.500006	0.001099	0.083201	0.000379
0.500103	0.001084	0.083223	0.000373
0.500062	0.001067	0.083303	0.000375
0.500409	0.001105	0.083311	0.000369
0.500332	0.001089	0.083316	0.000363
0.500442	0.001077	0.083265	0.000360
0.500530	0.001063	0.083258	0.000355
0.500464	0.001049	0.083239	0.000350
0.500700	0.001059	0.083257	0.000345
0.500432	0.001077	0.083319	0.000345
0.500396	0.001061	0.083296	0.000341
0.500506	0.001052	0.083246	0.000339
0.500553	0.001037	0.083250	0.000334
0.500353	0.001042	0.083307	0.000335
0.500432	0.001030	0.083318	0.000330
0.500330	0.001021	0.083338	0.000326
0.500358	0.001007	0.083304	0.000323
0.500415	0.000995	0.083346	0.000322
0.500422	0.000982	0.083372	0.000318
0.500173	0.001000	0.083440	0.000321
0.500298	0.000995	0.083537	0.000332
0.500263	0.000983	0.083556	0.000328
0.500154	0.000976	0.083536	0.000324
0.500007	0.000975	0.083501	0.000322
0.500183	0.000979	0.083515	0.000319
0.500267	0.000971	0.083507	0.000315
0.500248	0.000959	0.083506	0.000311
0.500492	0.000978	0.083509	0.000307
0.500499	0.000967	0.083451	0.000309
0.500544	0.000957	0.083482	0.000307
0.500485	0.000947	0.083488	0.000303
0.500481	0.000937	0.083464	0.000301
0.500505	0.000926	0.083418	0.000301
0.500486	0.000916	0.083425	0.000298
0.500447	0.000907	0.083454	0.000296
0.500415	0.000898	0.083504	0.000297
0.500288	0.000897	0.083541	0.000296
0.500489	0.000910	0.083539	0.000293
0.500501	0.000900	0.083556	0.000290
0.500441	0.000893	0.083559	0.000287
0.500568	0.000893	0.083561	0.000284
0.500580	0.000883	0.083599	0.000284
0.500612	0.000875	0.083609	0.000281
0.500571	0.000867	0.083601	0.000278
